x	y	z	v_x	v_y	v_z	t
0.00000	249.90938	0.00000	0.00000	-0.00366	0.00000	49.46000
0.00000	249.90934	0.00000	0.00000	-0.00367	0.00000	49.47000
0.00000	249.90931	0.00000	0.00000	-0.00367	0.00000	49.48000
0.00000	249.90927	0.00000	0.00000	-0.00367	0.00000	49.49000
0.00000	249.90923	0.00000	0.00000	-0.00367	0.00000	49.50000
0.00000	249.90920	0.00000	0.00000	-0.00367	0.00000	49.51000
0.00000	249.90916	0.00000	0.00000	-0.00367	0.00000	49.52000
0.00000	249.90912	0.00000	0.00000	-0.00367	0.00000	49.53000
0.00000	249.90909	0.00000	0.00000	-0.00367	0.00000	49.54000
0.00000	249.90905	0.00000	0.00000	-0.00367	0.00000	49.55000
0.00000	249.90901	0.00000	0.00000	-0.00367	0.00000	49.56000
0.00000	249.90898	0.00000	0.00000	-0.00367	0.00000	49.57000
0.00000	249.90894	0.00000	0.00000	-0.00367	0.00000	49.58000
0.00000	249.90890	0.00000	0.00000	-0.00367	0.00000	49.59000
0.00000	249.90887	0.00000	0.00000	-0.00368	0.00000	49.60000
0.00000	249.90883	0.00000	0.00000	-0.00368	0.00000	49.61000
0.00000	249.90879	0.00000	0.00000	-0.00368	0.00000	49.62000
0.00000	249.90876	0.00000	0.00000	-0.00368	0.00000	49.63000
0.00000	249.90872	0.00000	0.00000	-0.00368	0.00000	49.64000
0.00000	249.90868	0.00000	0.00000	-0.00368	0.00000	49.65000
0.00000	249.90864	0.00000	0.00000	-0.00368	0.00000	49.66000
0.00000	249.90861	0.00000	0.00000	-0.00368	0.00000	49.67000
0.00000	249.90857	0.00000	0.00000	-0.00368	0.00000	49.68000
0.00000	249.90853	0.00000	0.00000	-0.00368	0.00000	49.69000
0.00000	249.90850	0.00000	0.00000	-0.00368	0.00000	49.70000
0.00000	249.90846	0.00000	0.00000	-0.00368	0.00000	49.71000
0.00000	249.90842	0.00000	0.00000	-0.00368	0.00000	49.72000
0.00000	249.90839	0.00000	0.00000	-0.00368	0.00000	49.73000
0.00000	249.90835	0.00000	0.00000	-0.00369	0.00000	49.74000
0.00000	249.90831	0.00000	0.00000	-0.00369	0.00000	49.75000
0.00000	249.90828	0.00000	0.00000	-0.00369	0.00000	49.76000
0.00000	249.90824	0.00000	0.00000	-0.00369	0.00000	49.77000
0.00000	249.90820	0.00000	0.00000	-0.00369	0.00000	49.78000
0.00000	249.90817	0.00000	0.00000	-0.00369	0.00000	49.79000
0.00000	249.90813	0.00000	0.00000	-0.00369	0.00000	49.80000
0.00000	249.90809	0.00000	0.00000	-0.00369	0.00000	49.81000
0.00000	249.90806	0.00000	0.00000	-0.00369	0.00000	49.82000
0.00000	249.90802	0.00000	0.00000	-0.00369	0.00000	49.83000
0.00000	249.90798	0.00000	0.00000	-0.00369	0.00000	49.84000
0.00000	249.90794	0.00000	0.00000	-0.00369	0.00000	49.85000
0.00000	249.90791	0.00000	0.00000	-0.00369	0.00000	49.86000
0.00000	249.90787	0.00000	0.00000	-0.00370	0.00000	49.87000
0.00000	249.90783	0.00000	0.00000	-0.00370	0.00000	49.88000
0.00000	249.90780	0.00000	0.00000	-0.00370	0.00000	49.89000
0.00000	249.90776	0.00000	0.00000	-0.00370	0.00000	49.90000
0.00000	249.90772	0.00000	0.00000	-0.00370	0.00000	49.91000
0.00000	249.90769	0.00000	0.00000	-0.00370	0.00000	49.92000
0.00000	249.90765	0.00000	0.00000	-0.00370	0.00000	49.93000
0.00000	249.90761	0.00000	0.00000	-0.00370	0.00000	49.94000
0.00000	249.90757	0.00000	0.00000	-0.00370	0.00000	49.95000
0.00000	249.90754	0.00000	0.00000	-0.00370	0.00000	49.96000
0.00000	249.90750	0.00000	0.00000	-0.00370	0.00000	49.97000
0.00000	249.90746	0.00000	0.00000	-0.00370	0.00000	49.98000
0.00000	249.90743	0.00000	0.00000	-0.00370	0.00000	49.99000
0.00000	249.90739	0.00000	0.00000	-0.00370	0.00000	50.00000
0.00000	249.90735	0.00000	0.00000	-0.00371	0.00000	50.01000
0.00000	249.90732	0.00000	0.00000	-0.00371	0.00000	50.02000
0.00000	249.90728	0.00000	0.00000	-0.00371	0.00000	50.03000
0.00000	249.90724	0.00000	0.00000	-0.00371	0.00000	50.04000
0.00000	249.90720	0.00000	0.00000	-0.00371	0.00000	50.05000
0.00000	249.90717	0.00000	0.00000	-0.00371	0.00000	50.06000
0.00000	249.90713	0.00000	0.00000	-0.00371	0.00000	50.07000
0.00000	249.90709	0.00000	0.00000	-0.00371	0.00000	50.08000
0.00000	249.90706	0.00000	0.00000	-0.00371	0.00000	50.09000
0.00000	249.90702	0.00000	0.00000	-0.00371	0.00000	50.10000
0.00000	249.90698	0.00000	0.00000	-0.00371	0.00000	50.11000
0.00000	249.90694	0.00000	0.00000	-0.00371	0.00000	50.12000
0.00000	249.90691	0.00000	0.00000	-0.00371	0.00000	50.13000
0.00000	249.90687	0.00000	0.00000	-0.00372	0.00000	50.14000
0.00000	249.90683	0.00000	0.00000	-0.00372	0.00000	50.15000
0.00000	249.90680	0.00000	0.00000	-0.00372	0.00000	50.16000
0.00000	249.90676	0.00000	0.00000	-0.00372	0.00000	50.17000
0.00000	249.90672	0.00000	0.00000	-0.00372	0.00000	50.18000
0.00000	249.90668	0.00000	0.00000	-0.00372	0.00000	50.19000
0.00000	249.90665	0.00000	0.00000	-0.00372	0.00000	50.20000
0.00000	249.90661	0.00000	0.00000	-0.00372	0.00000	50.21000
0.00000	249.90657	0.00000	0.00000	-0.00372	0.00000	50.22000
0.00000	249.90654	0.00000	0.00000	-0.00372	0.00000	50.23000
0.00000	249.90650	0.00000	0.00000	-0.00372	0.00000	50.24000
0.00000	249.90646	0.00000	0.00000	-0.00372	0.00000	50.25000
0.00000	249.90642	0.00000	0.00000	-0.00372	0.00000	50.26000
0.00000	249.90639	0.00000	0.00000	-0.00372	0.00000	50.27000
0.00000	249.90635	0.00000	0.00000	-0.00373	0.00000	50.28000
0.00000	249.90631	0.00000	0.00000	-0.00373	0.00000	50.29000
0.00000	249.90627	0.00000	0.00000	-0.00373	0.00000	50.30000
0.00000	249.90624	0.00000	0.00000	-0.00373	0.00000	50.31000
0.00000	249.90620	0.00000	0.00000	-0.00373	0.00000	50.32000
0.00000	249.90616	0.00000	0.00000	-0.00373	0.00000	50.33000
0.00000	249.90613	0.00000	0.00000	-0.00373	0.00000	50.34000
0.00000	249.90609	0.00000	0.00000	-0.00373	0.00000	50.35000
0.00000	249.90605	0.00000	0.00000	-0.00373	0.00000	50.36000
0.00000	249.90601	0.00000	0.00000	-0.00373	0.00000	50.37000
0.00000	249.90598	0.00000	0.00000	-0.00373	0.00000	50.38000
0.00000	249.90594	0.00000	0.00000	-0.00373	0.00000	50.39000
0.00000	249.90590	0.00000	0.00000	-0.00373	0.00000	50.40000
0.00000	249.90586	0.00000	0.00000	-0.00374	0.00000	50.41000
0.00000	249.90583	0.00000	0.00000	-0.00374	0.00000	50.42000
0.00000	249.90579	0.00000	0.00000	-0.00374	0.00000	50.43000
0.00000	249.90575	0.00000	0.00000	-0.00374	0.00000	50.44000
0.00000	249.90571	0.00000	0.00000	-0.00374	0.00000	50.45000
0.00000	249.90568	0.00000	0.00000	-0.00374	0.00000	50.46000
0.00000	249.90564	0.00000	0.00000	-0.00374	0.00000	50.47000
0.00000	249.90560	0.00000	0.00000	-0.00374	0.00000	50.48000
0.00000	249.90557	0.00000	0.00000	-0.00374	0.00000	50.49000
0.00000	249.90553	0.00000	0.00000	-0.00374	0.00000	50.50000
0.00000	249.90549	0.00000	0.00000	-0.00374	0.00000	50.51000
0.00000	249.90545	0.00000	0.00000	-0.00374	0.00000	50.52000
0.00000	249.90542	0.00000	0.00000	-0.00374	0.00000	50.53000
0.00000	249.90538	0.00000	0.00000	-0.00374	0.00000	50.54000
0.00000	249.90534	0.00000	0.00000	-0.00375	0.00000	50.55000
0.00000	249.90530	0.00000	0.00000	-0.00375	0.00000	50.56000
0.00000	249.90527	0.00000	0.00000	-0.00375	0.00000	50.57000
0.00000	249.90523	0.00000	0.00000	-0.00375	0.00000	50.58000
0.00000	249.90519	0.00000	0.00000	-0.00375	0.00000	50.59000
0.00000	249.90515	0.00000	0.00000	-0.00375	0.00000	50.60000
0.00000	249.90512	0.00000	0.00000	-0.00375	0.00000	50.61000
0.00000	249.90508	0.00000	0.00000	-0.00375	0.00000	50.62000
0.00000	249.90504	0.00000	0.00000	-0.00375	0.00000	50.63000
0.00000	249.90500	0.00000	0.00000	-0.00375	0.00000	50.64000
0.00000	249.90497	0.00000	0.00000	-0.00375	0.00000	50.65000
0.00000	249.90493	0.00000	0.00000	-0.00375	0.00000	50.66000
0.00000	249.90489	0.00000	0.00000	-0.00375	0.00000	50.67000
0.00000	249.90485	0.00000	0.00000	-0.00376	0.00000	50.68000
0.00000	249.90482	0.00000	0.00000	-0.00376	0.00000	50.69000
0.00000	249.90478	0.00000	0.00000	-0.00376	0.00000	50.70000
0.00000	249.90474	0.00000	0.00000	-0.00376	0.00000	50.71000
0.00000	249.90470	0.00000	0.00000	-0.00376	0.00000	50.72000
0.00000	249.90467	0.00000	0.00000	-0.00376	0.00000	50.73000
0.00000	249.90463	0.00000	0.00000	-0.00376	0.00000	50.74000
0.00000	249.90459	0.00000	0.00000	-0.00376	0.00000	50.75000
0.00000	249.90455	0.00000	0.00000	-0.00376	0.00000	50.76000
0.00000	249.90452	0.00000	0.00000	-0.00376	0.00000	50.77000
0.00000	249.90448	0.00000	0.00000	-0.00376	0.00000	50.78000
0.00000	249.90444	0.00000	0.00000	-0.00376	0.00000	50.79000
0.00000	249.90440	0.00000	0.00000	-0.00376	0.00000	50.80000
0.00000	249.90436	0.00000	0.00000	-0.00376	0.00000	50.81000
0.00000	249.90433	0.00000	0.00000	-0.00377	0.00000	50.82000
0.00000	249.90429	0.00000	0.00000	-0.00377	0.00000	50.83000
0.00000	249.90425	0.00000	0.00000	-0.00377	0.00000	50.84000
0.00000	249.90421	0.00000	0.00000	-0.00377	0.00000	50.85000
0.00000	249.90418	0.00000	0.00000	-0.00377	0.00000	50.86000
0.00000	249.90414	0.00000	0.00000	-0.00377	0.00000	50.87000
0.00000	249.90410	0.00000	0.00000	-0.00377	0.00000	50.88000
0.00000	249.90406	0.00000	0.00000	-0.00377	0.00000	50.89000
0.00000	249.90403	0.00000	0.00000	-0.00377	0.00000	50.90000
0.00000	249.90399	0.00000	0.00000	-0.00377	0.00000	50.91000
0.00000	249.90395	0.00000	0.00000	-0.00377	0.00000	50.92000
0.00000	249.90391	0.00000	0.00000	-0.00377	0.00000	50.93000
0.00000	249.90387	0.00000	0.00000	-0.00377	0.00000	50.94000
0.00000	249.90384	0.00000	0.00000	-0.00378	0.00000	50.95000
0.00000	249.90380	0.00000	0.00000	-0.00378	0.00000	50.96000
0.00000	249.90376	0.00000	0.00000	-0.00378	0.00000	50.97000
0.00000	249.90372	0.00000	0.00000	-0.00378	0.00000	50.98000
0.00000	249.90369	0.00000	0.00000	-0.00378	0.00000	50.99000
0.00000	249.90365	0.00000	0.00000	-0.00378	0.00000	51.00000
0.00000	249.90361	0.00000	0.00000	-0.00378	0.00000	51.01000
0.00000	249.90357	0.00000	0.00000	-0.00378	0.00000	51.02000
0.00000	249.90353	0.00000	0.00000	-0.00378	0.00000	51.03000
0.00000	249.90350	0.00000	0.00000	-0.00378	0.00000	51.04000
0.00000	249.90346	0.00000	0.00000	-0.00378	0.00000	51.05000
0.00000	249.90342	0.00000	0.00000	-0.00378	0.00000	51.06000
0.00000	249.90338	0.00000	0.00000	-0.00378	0.00000	51.07000
0.00000	249.90335	0.00000	0.00000	-0.00378	0.00000	51.08000
0.00000	249.90331	0.00000	0.00000	-0.00379	0.00000	51.09000
0.00000	249.90327	0.00000	0.00000	-0.00379	0.00000	51.10000
0.00000	249.90323	0.00000	0.00000	-0.00379	0.00000	51.11000
0.00000	249.90319	0.00000	0.00000	-0.00379	0.00000	51.12000
0.00000	249.90316	0.00000	0.00000	-0.00379	0.00000	51.13000
0.00000	249.90312	0.00000	0.00000	-0.00379	0.00000	51.14000
0.00000	249.90308	0.00000	0.00000	-0.00379	0.00000	51.15000
0.00000	249.90304	0.00000	0.00000	-0.00379	0.00000	51.16000
0.00000	249.90300	0.00000	0.00000	-0.00379	0.00000	51.17000
0.00000	249.90297	0.00000	0.00000	-0.00379	0.00000	51.18000
0.00000	249.90293	0.00000	0.00000	-0.00379	0.00000	51.19000
0.00000	249.90289	0.00000	0.00000	-0.00379	0.00000	51.20000
0.00000	249.90285	0.00000	0.00000	-0.00379	0.00000	51.21000
0.00000	249.90281	0.00000	0.00000	-0.00380	0.00000	51.22000
0.00000	249.90278	0.00000	0.00000	-0.00380	0.00000	51.23000
0.00000	249.90274	0.00000	0.00000	-0.00380	0.00000	51.24000
0.00000	249.90270	0.00000	0.00000	-0.00380	0.00000	51.25000
0.00000	249.90266	0.00000	0.00000	-0.00380	0.00000	51.26000
0.00000	249.90262	0.00000	0.00000	-0.00380	0.00000	51.27000
0.00000	249.90259	0.00000	0.00000	-0.00380	0.00000	51.28000
0.00000	249.90255	0.00000	0.00000	-0.00380	0.00000	51.29000
0.00000	249.90251	0.00000	0.00000	-0.00380	0.00000	51.30000
0.00000	249.90247	0.00000	0.00000	-0.00380	0.00000	51.31000
0.00000	249.90243	0.00000	0.00000	-0.00380	0.00000	51.32000
0.00000	249.90240	0.00000	0.00000	-0.00380	0.00000	51.33000
0.00000	249.90236	0.00000	0.00000	-0.00380	0.00000	51.34000
0.00000	249.90232	0.00000	0.00000	-0.00380	0.00000	51.35000
0.00000	249.90228	0.00000	0.00000	-0.00381	0.00000	51.36000
0.00000	249.90224	0.00000	0.00000	-0.00381	0.00000	51.37000
0.00000	249.90221	0.00000	0.00000	-0.00381	0.00000	51.38000
0.00000	249.90217	0.00000	0.00000	-0.00381	0.00000	51.39000
0.00000	249.90213	0.00000	0.00000	-0.00381	0.00000	51.40000
0.00000	249.90209	0.00000	0.00000	-0.00381	0.00000	51.41000
0.00000	249.90205	0.00000	0.00000	-0.00381	0.00000	51.42000
0.00000	249.90202	0.00000	0.00000	-0.00381	0.00000	51.43000
0.00000	249.90198	0.00000	0.00000	-0.00381	0.00000	51.44000
0.00000	249.90194	0.00000	0.00000	-0.00381	0.00000	51.45000
0.00000	249.90190	0.00000	0.00000	-0.00381	0.00000	51.46000
0.00000	249.90186	0.00000	0.00000	-0.00381	0.00000	51.47000
0.00000	249.90183	0.00000	0.00000	-0.00381	0.00000	51.48000
0.00000	249.90179	0.00000	0.00000	-0.00382	0.00000	51.49000
0.00000	249.90175	0.00000	0.00000	-0.00382	0.00000	51.50000
0.00000	249.90171	0.00000	0.00000	-0.00382	0.00000	51.51000
0.00000	249.90167	0.00000	0.00000	-0.00382	0.00000	51.52000
0.00000	249.90163	0.00000	0.00000	-0.00382	0.00000	51.53000
0.00000	249.90160	0.00000	0.00000	-0.00382	0.00000	51.54000
0.00000	249.90156	0.00000	0.00000	-0.00382	0.00000	51.55000
0.00000	249.90152	0.00000	0.00000	-0.00382	0.00000	51.56000
0.00000	249.90148	0.00000	0.00000	-0.00382	0.00000	51.57000
0.00000	249.90144	0.00000	0.00000	-0.00382	0.00000	51.58000
0.00000	249.90141	0.00000	0.00000	-0.00382	0.00000	51.59000
0.00000	249.90137	0.00000	0.00000	-0.00382	0.00000	51.60000
0.00000	249.90133	0.00000	0.00000	-0.00382	0.00000	51.61000
0.00000	249.90129	0.00000	0.00000	-0.00382	0.00000	51.62000
0.00000	249.90125	0.00000	0.00000	-0.00383	0.00000	51.63000
0.00000	249.90121	0.00000	0.00000	-0.00383	0.00000	51.64000
0.00000	249.90118	0.00000	0.00000	-0.00383	0.00000	51.65000
0.00000	249.90114	0.00000	0.00000	-0.00383	0.00000	51.66000
0.00000	249.90110	0.00000	0.00000	-0.00383	0.00000	51.67000
0.00000	249.90106	0.00000	0.00000	-0.00383	0.00000	51.68000
0.00000	249.90102	0.00000	0.00000	-0.00383	0.00000	51.69000
0.00000	249.90098	0.00000	0.00000	-0.00383	0.00000	51.70000
0.00000	249.90095	0.00000	0.00000	-0.00383	0.00000	51.71000
0.00000	249.90091	0.00000	0.00000	-0.00383	0.00000	51.72000
0.00000	249.90087	0.00000	0.00000	-0.00383	0.00000	51.73000
0.00000	249.90083	0.00000	0.00000	-0.00383	0.00000	51.74000
0.00000	249.90079	0.00000	0.00000	-0.00383	0.00000	51.75000
0.00000	249.90075	0.00000	0.00000	-0.00384	0.00000	51.76000
0.00000	249.90072	0.00000	0.00000	-0.00384	0.00000	51.77000
0.00000	249.90068	0.00000	0.00000	-0.00384	0.00000	51.78000
0.00000	249.90064	0.00000	0.00000	-0.00384	0.00000	51.79000
0.00000	249.90060	0.00000	0.00000	-0.00384	0.00000	51.80000
0.00000	249.90056	0.00000	0.00000	-0.00384	0.00000	51.81000
0.00000	249.90052	0.00000	0.00000	-0.00384	0.00000	51.82000
0.00000	249.90049	0.00000	0.00000	-0.00384	0.00000	51.83000
0.00000	249.90045	0.00000	0.00000	-0.00384	0.00000	51.84000
0.00000	249.90041	0.00000	0.00000	-0.00384	0.00000	51.85000
0.00000	249.90037	0.00000	0.00000	-0.00384	0.00000	51.86000
0.00000	249.90033	0.00000	0.00000	-0.00384	0.00000	51.87000
0.00000	249.90029	0.00000	0.00000	-0.00384	0.00000	51.88000
0.00000	249.90026	0.00000	0.00000	-0.00384	0.00000	51.89000
0.00000	249.90022	0.00000	0.00000	-0.00385	0.00000	51.90000
0.00000	249.90018	0.00000	0.00000	-0.00385	0.00000	51.91000
0.00000	249.90014	0.00000	0.00000	-0.00385	0.00000	51.92000
0.00000	249.90010	0.00000	0.00000	-0.00385	0.00000	51.93000
0.00000	249.90006	0.00000	0.00000	-0.00385	0.00000	51.94000
0.00000	249.90002	0.00000	0.00000	-0.00385	0.00000	51.95000
0.00000	249.89999	0.00000	0.00000	-0.00385	0.00000	51.96000
0.00000	249.89995	0.00000	0.00000	-0.00385	0.00000	51.97000
0.00000	249.89991	0.00000	0.00000	-0.00385	0.00000	51.98000
0.00000	249.89987	0.00000	0.00000	-0.00385	0.00000	51.99000
0.00000	249.89983	0.00000	0.00000	-0.00385	0.00000	52.00000
0.00000	249.89979	0.00000	0.00000	-0.00385	0.00000	52.01000
0.00000	249.89976	0.00000	0.00000	-0.00385	0.00000	52.02000
0.00000	249.89972	0.00000	0.00000	-0.00386	0.00000	52.03000
0.00000	249.89968	0.00000	0.00000	-0.00386	0.00000	52.04000
0.00000	249.89964	0.00000	0.00000	-0.00386	0.00000	52.05000
0.00000	249.89960	0.00000	0.00000	-0.00386	0.00000	52.06000
0.00000	249.89956	0.00000	0.00000	-0.00386	0.00000	52.07000
0.00000	249.89952	0.00000	0.00000	-0.00386	0.00000	52.08000
0.00000	249.89949	0.00000	0.00000	-0.00386	0.00000	52.09000
0.00000	249.89945	0.00000	0.00000	-0.00386	0.00000	52.10000
0.00000	249.89941	0.00000	0.00000	-0.00386	0.00000	52.11000
0.00000	249.89937	0.00000	0.00000	-0.00386	0.00000	52.12000
0.00000	249.89933	0.00000	0.00000	-0.00386	0.00000	52.13000
0.00000	249.89929	0.00000	0.00000	-0.00386	0.00000	52.14000
0.00000	249.89925	0.00000	0.00000	-0.00386	0.00000	52.15000
0.00000	249.89921	0.00000	0.00000	-0.00386	0.00000	52.16000
0.00000	249.89918	0.00000	0.00000	-0.00387	0.00000	52.17000
0.00000	249.89914	0.00000	0.00000	-0.00387	0.00000	52.18000
0.00000	249.89910	0.00000	0.00000	-0.00387	0.00000	52.19000
0.00000	249.89906	0.00000	0.00000	-0.00387	0.00000	52.20000
0.00000	249.89902	0.00000	0.00000	-0.00387	0.00000	52.21000
0.00000	249.89898	0.00000	0.00000	-0.00387	0.00000	52.22000
0.00000	249.89894	0.00000	0.00000	-0.00387	0.00000	52.23000
0.00000	249.89891	0.00000	0.00000	-0.00387	0.00000	52.24000
0.00000	249.89887	0.00000	0.00000	-0.00387	0.00000	52.25000
0.00000	249.89883	0.00000	0.00000	-0.00387	0.00000	52.26000
0.00000	249.89879	0.00000	0.00000	-0.00387	0.00000	52.27000
0.00000	249.89875	0.00000	0.00000	-0.00387	0.00000	52.28000
0.00000	249.89871	0.00000	0.00000	-0.00387	0.00000	52.29000
0.00000	249.89867	0.00000	0.00000	-0.00388	0.00000	52.30000
0.00000	249.89863	0.00000	0.00000	-0.00388	0.00000	52.31000
0.00000	249.89860	0.00000	0.00000	-0.00388	0.00000	52.32000
0.00000	249.89856	0.00000	0.00000	-0.00388	0.00000	52.33000
0.00000	249.89852	0.00000	0.00000	-0.00388	0.00000	52.34000
0.00000	249.89848	0.00000	0.00000	-0.00388	0.00000	52.35000
0.00000	249.89844	0.00000	0.00000	-0.00388	0.00000	52.36000
0.00000	249.89840	0.00000	0.00000	-0.00388	0.00000	52.37000
0.00000	249.89836	0.00000	0.00000	-0.00388	0.00000	52.38000
0.00000	249.89832	0.00000	0.00000	-0.00388	0.00000	52.39000
0.00000	249.89829	0.00000	0.00000	-0.00388	0.00000	52.40000
0.00000	249.89825	0.00000	0.00000	-0.00388	0.00000	52.41000
0.00000	249.89821	0.00000	0.00000	-0.00388	0.00000	52.42000
0.00000	249.89817	0.00000	0.00000	-0.00388	0.00000	52.43000
0.00000	249.89813	0.00000	0.00000	-0.00389	0.00000	52.44000
0.00000	249.89809	0.00000	0.00000	-0.00389	0.00000	52.45000
0.00000	249.89805	0.00000	0.00000	-0.00389	0.00000	52.46000
0.00000	249.89801	0.00000	0.00000	-0.00389	0.00000	52.47000
0.00000	249.89797	0.00000	0.00000	-0.00389	0.00000	52.48000
0.00000	249.89794	0.00000	0.00000	-0.00389	0.00000	52.49000
0.00000	249.89790	0.00000	0.00000	-0.00389	0.00000	52.50000
0.00000	249.89786	0.00000	0.00000	-0.00389	0.00000	52.51000
0.00000	249.89782	0.00000	0.00000	-0.00389	0.00000	52.52000
0.00000	249.89778	0.00000	0.00000	-0.00389	0.00000	52.53000
0.00000	249.89774	0.00000	0.00000	-0.00389	0.00000	52.54000
0.00000	249.89770	0.00000	0.00000	-0.00389	0.00000	52.55000
0.00000	249.89766	0.00000	0.00000	-0.00389	0.00000	52.56000
0.00000	249.89762	0.00000	0.00000	-0.00390	0.00000	52.57000
0.00000	249.89759	0.00000	0.00000	-0.00390	0.00000	52.58000
0.00000	249.89755	0.00000	0.00000	-0.00390	0.00000	52.59000
0.00000	249.89751	0.00000	0.00000	-0.00390	0.00000	52.60000
0.00000	249.89747	0.00000	0.00000	-0.00390	0.00000	52.61000
0.00000	249.89743	0.00000	0.00000	-0.00390	0.00000	52.62000
0.00000	249.89739	0.00000	0.00000	-0.00390	0.00000	52.63000
0.00000	249.89735	0.00000	0.00000	-0.00390	0.00000	52.64000
0.00000	249.89731	0.00000	0.00000	-0.00390	0.00000	52.65000
0.00000	249.89727	0.00000	0.00000	-0.00390	0.00000	52.66000
0.00000	249.89723	0.00000	0.00000	-0.00390	0.00000	52.67000
0.00000	249.89720	0.00000	0.00000	-0.00390	0.00000	52.68000
0.00000	249.89716	0.00000	0.00000	-0.00390	0.00000	52.69000
0.00000	249.89712	0.00000	0.00000	-0.00390	0.00000	52.70000
0.00000	249.89708	0.00000	0.00000	-0.00391	0.00000	52.71000
0.00000	249.89704	0.00000	0.00000	-0.00391	0.00000	52.72000
0.00000	249.89700	0.00000	0.00000	-0.00391	0.00000	52.73000
0.00000	249.89696	0.00000	0.00000	-0.00391	0.00000	52.74000
0.00000	249.89692	0.00000	0.00000	-0.00391	0.00000	52.75000
0.00000	249.89688	0.00000	0.00000	-0.00391	0.00000	52.76000
0.00000	249.89684	0.00000	0.00000	-0.00391	0.00000	52.77000
0.00000	249.89680	0.00000	0.00000	-0.00391	0.00000	52.78000
0.00000	249.89677	0.00000	0.00000	-0.00391	0.00000	52.79000
0.00000	249.89673	0.00000	0.00000	-0.00391	0.00000	52.80000
0.00000	249.89669	0.00000	0.00000	-0.00391	0.00000	52.81000
0.00000	249.89665	0.00000	0.00000	-0.00391	0.00000	52.82000
0.00000	249.89661	0.00000	0.00000	-0.00391	0.00000	52.83000
0.00000	249.89657	0.00000	0.00000	-0.00392	0.00000	52.84000
0.00000	249.89653	0.00000	0.00000	-0.00392	0.00000	52.85000
0.00000	249.89649	0.00000	0.00000	-0.00392	0.00000	52.86000
0.00000	249.89645	0.00000	0.00000	-0.00392	0.00000	52.87000
0.00000	249.89641	0.00000	0.00000	-0.00392	0.00000	52.88000
0.00000	249.89637	0.00000	0.00000	-0.00392	0.00000	52.89000
0.00000	249.89633	0.00000	0.00000	-0.00392	0.00000	52.90000
0.00000	249.89630	0.00000	0.00000	-0.00392	0.00000	52.91000
0.00000	249.89626	0.00000	0.00000	-0.00392	0.00000	52.92000
0.00000	249.89622	0.00000	0.00000	-0.00392	0.00000	52.93000
0.00000	249.89618	0.00000	0.00000	-0.00392	0.00000	52.94000
0.00000	249.89614	0.00000	0.00000	-0.00392	0.00000	52.95000
0.00000	249.89610	0.00000	0.00000	-0.00392	0.00000	52.96000
0.00000	249.89606	0.00000	0.00000	-0.00392	0.00000	52.97000
0.00000	249.89602	0.00000	0.00000	-0.00393	0.00000	52.98000
0.00000	249.89598	0.00000	0.00000	-0.00393	0.00000	52.99000
0.00000	249.89594	0.00000	0.00000	-0.00393	0.00000	53.00000
0.00000	249.89590	0.00000	0.00000	-0.00393	0.00000	53.01000
0.00000	249.89586	0.00000	0.00000	-0.00393	0.00000	53.02000
0.00000	249.89582	0.00000	0.00000	-0.00393	0.00000	53.03000
0.00000	249.89579	0.00000	0.00000	-0.00393	0.00000	53.04000
0.00000	249.89575	0.00000	0.00000	-0.00393	0.00000	53.05000
0.00000	249.89571	0.00000	0.00000	-0.00393	0.00000	53.06000
0.00000	249.89567	0.00000	0.00000	-0.00393	0.00000	53.07000
0.00000	249.89563	0.00000	0.00000	-0.00393	0.00000	53.08000
0.00000	249.89559	0.00000	0.00000	-0.00393	0.00000	53.09000
0.00000	249.89555	0.00000	0.00000	-0.00393	0.00000	53.10000
0.00000	249.89551	0.00000	0.00000	-0.00394	0.00000	53.11000
0.00000	249.89547	0.00000	0.00000	-0.00394	0.00000	53.12000
0.00000	249.89543	0.00000	0.00000	-0.00394	0.00000	53.13000
0.00000	249.89539	0.00000	0.00000	-0.00394	0.00000	53.14000
0.00000	249.89535	0.00000	0.00000	-0.00394	0.00000	53.15000
0.00000	249.89531	0.00000	0.00000	-0.00394	0.00000	53.16000
0.00000	249.89527	0.00000	0.00000	-0.00394	0.00000	53.17000
0.00000	249.89523	0.00000	0.00000	-0.00394	0.00000	53.18000
0.00000	249.89520	0.00000	0.00000	-0.00394	0.00000	53.19000
0.00000	249.89516	0.00000	0.00000	-0.00394	0.00000	53.20000
0.00000	249.89512	0.00000	0.00000	-0.00394	0.00000	53.21000
0.00000	249.89508	0.00000	0.00000	-0.00394	0.00000	53.22000
0.00000	249.89504	0.00000	0.00000	-0.00394	0.00000	53.23000
0.00000	249.89500	0.00000	0.00000	-0.00394	0.00000	53.24000
0.00000	249.89496	0.00000	0.00000	-0.00395	0.00000	53.25000
0.00000	249.89492	0.00000	0.00000	-0.00395	0.00000	53.26000
0.00000	249.89488	0.00000	0.00000	-0.00395	0.00000	53.27000
0.00000	249.89484	0.00000	0.00000	-0.00395	0.00000	53.28000
0.00000	249.89480	0.00000	0.00000	-0.00395	0.00000	53.29000
0.00000	249.89476	0.00000	0.00000	-0.00395	0.00000	53.30000
0.00000	249.89472	0.00000	0.00000	-0.00395	0.00000	53.31000
0.00000	249.89468	0.00000	0.00000	-0.00395	0.00000	53.32000
0.00000	249.89464	0.00000	0.00000	-0.00395	0.00000	53.33000
